ITEM,MEDICAMENTO,LOCAL_DE_DISPENSACAO,DISTRITAIS,DISTRITAL TANCREDO NEVES,DISTRITAL WILSON PAULO NOAL,FARMÁCIAS DISTRITAIS,MUNICIPAL,POPULAR,UBS,CID,INFORMAÇÕES ADICIONAIS
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,G04.2,Meningoencefalite e meningomielite bacterianas não definidas em outra parte
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,G04.8,"Outras encefalites, mielites e encefalomielitas"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,G04.9,"Encefalite, mielite e encefalomielite não especificadas"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,G06.0,Abscesso e granuloma intracranianos
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,N44,Torção do testículo
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,N45.0,"Orquite, epididimite e epidídimo-orquite, com menção de abscesso"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,N45.9,"Orquite, epididimite e epidídimo-orquite, sem menção de abscesso"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q53.0,Testículo ectópico
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q53.1,"Testículo não-descido, unilateral"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q53.2,"Testículo não-descido, bilateral"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q55.0,Ausência e aplasia do testículo
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q56.1,"Pseudo-hermafroditismo masculino, não classificado em outra parte"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q87.1,Síndromes com malformações congênitas associadas predominantemente ao nanismo
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q98.0,"Síndrome de Klinefelter, cariótipo 47, XXY"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q98.1,"Síndrome de Klinefelter, homem com mais de dois cromossomos X"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q98.2,"Síndrome de Klinefelter, homem com cariótipo 46, XX"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q98.4,Síndrome de Klinefelter não especificada
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Q99.1,"Hermafrodita verdadeiro 46, XX"
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,S31.3,Ferimento do escroto e do testículo
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,Z90.7,Ausência adquirida de órgão(s) genital(is)
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,D44.3,Glândula hipófise (pituitária) CARGA CARGA
,"TESTOSTERONA, UNDECILATO 250MG/ML SOLUÇÃO INJETAVEL",,,,,,,,,D44.4,Conduto craniofaríngeo CARGA CARGA
,TICLOPIDINA 250 MG (COMPRIMIDO),,,,,,,,,*sem cid,
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.1,Glaucoma primário de ângulo aberto
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.2,Glaucoma primário de ângulo fechado
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.3,Glaucoma secundário a traumatismo ocular
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.4,Glaucoma secundário a inflamação ocular
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.5,Glaucoma secundário a outros transtornos do olho
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.6,Glaucoma secundário a drogas
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,H40.8,Outro glaucoma
,"TIMOLOL SOLUÇÃO OFTÁLMICA A 0,5% (FRASCO)",,,,,,,,,Q15.0,Glaucoma congênito
,"BROMETO DE TIOTRÓPIO + CLORIDRATO DE OLODATEROL 2,5MCG /2,5MCG (SOLUÇÃO INALANTE)",,,,,,,,,J44.0,Doença pulmonar obstrutiva crônica com infecção respiratória aguda do trato inferior
,"BROMETO DE TIOTRÓPIO + CLORIDRATO DE OLODATEROL 2,5MCG /2,5MCG (SOLUÇÃO INALANTE)",,,,,,,,,J44.1,Doença pulmonar obstrutiva crônica com exacerbação aguda não especificada
,"BROMETO DE TIOTRÓPIO + CLORIDRATO DE OLODATEROL 2,5MCG /2,5MCG (SOLUÇÃO INALANTE)",,,,,,,,,J44.8,Outras formas especificadas de doença pulmonar obstrutiva crônica
,TOBRAMICINA 300 MG/5 ML SOLUÇÃO INALATÓRIA (AMPOLA),,,,,,,,,E84.0,Fibrose cística com manifestações pulmonares
,TOBRAMICINA 300 MG/5 ML SOLUÇÃO INALATÓRIA (AMPOLA),,,,,,,,,E84.1,Fibrose cística com manifestações intestinais
,TOBRAMICINA 300 MG/5 ML SOLUÇÃO INALATÓRIA (AMPOLA),,,,,,,,,E84.8,Fibrose cística com outras manifestações
,TOBRAMICINA 300 MG/5 ML SOLUÇÃO INALATÓRIA (AMPOLA),,,,,,,,,E84,Fibrose cística
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M05.0,Síndrome de Felty
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M05.1,Doença reumatóide da respiração (J99.0*)
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M05.2,Vasculite reumatóide
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.0,Artrite reumatóide juvenil
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.1,Espondilita ancilosante juvenil
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.8,Outras artrites juvenis
,TOCILIZUMABE 20 MG/ML INJETÁVEL (FRASCO-AMPOLA DE 4 ML),,,,,,,,,M08.9,Artrite juvenil não especificada
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,K51.5,Mucosa do proctocolito
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,K51.8,Outras colites ulcerativas
,TOFACITINIBE 5 MG (COMPRIMIDO),,,,,,,,,M05.0,Síndrome de Felty
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focais
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.5,Síndromes epilépticas especiais
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.6,"Crise de grande mal, não especificada (com ou sem pequeno mal)"
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.7,"Pequeno mal não especificado, sem crises de grande mal"
,TOPIRAMATO 25 MG (COMPRIMIDO),,,,,,,,,G40.8,Outras epilepsias
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focais
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.5,Síndromes epilépticas especiais
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.6,"Crise de grande mal, não especificada (com ou sem pequeno mal)"
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.7,"Pequeno mal não especificado, sem crises de grande mal"
,TOPIRAMATO 50 MG (COMPRIMIDO),,,,,,,,,G40.8,Outras epilepsias
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focais
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,TOPIRAMATO 100 MG (COMPRIMIDO),,,,,,,,,G40.5,Síndromes epilépticas especiais
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G04.1,Paraplegia espástica tropical
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.3,Torcicolo espasmódico
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.4,Distonia orofacial idiopática
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.5,Blefaroespasmo
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.8,Outras distonias
,TOXINA BOTULINICA TIPO A 100 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G51.3,Espasmo hemifacial clônico
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G04.1,Paraplegia espástica tropical
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.3,Torcicolo espasmódico
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.4,Distonia orofacial idiopática
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.5,Blefaroespasmo
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G24.8,Outras distonias
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G51.3,Espasmo hemifacial clônico
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G51.8,Outros transtornos do nervo facial
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G80.0,Paralisia cerebral espástica
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G80.1,Diplegia espástica
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G80.2,Hemiplegia infantil
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G81.1,Hemiplegia espástica
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G82.1,Paraplegia espástica
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,G82.4,Tetraplegia espástica
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.0,Seqüelas de hemorragia subaracnoídea
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.1,Seqüelas de hemorragia intracerebral
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.2,Seqüelas de outras hemorragias intracranianas não traumáticas
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.3,Seqüelas de infarto cerebral
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.4,Seqüelas de acidente vascular cerebral não especificadas como hemorrágicas ou isquêmicas
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,I69.8,Sequências de outras doenças cerebrovasculares e das não especificadas
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,T90.5,Seqüelas de trauma intracraniano
,TOXINA BOTULINICA TIPO A 500 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,T90.8,Seqüelas de outros traumatismos especificados da cabeça
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.1,Glaucoma primário de ângulo aberto
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.2,Glaucoma primário de ângulo fechado
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.3,Glaucoma secundário a traumatismo ocular
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.4,Glaucoma secundário a inflamação ocular
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.5,Glaucoma secundário a outros transtornos do olho
,"TRAVOPROSTA SOLUÇÃO OFTÁLMICA A 0,004% (FRASCO)",,,,,,,,,H40.6,Glaucoma secundário a drogas
,TRIENTINA 250 MG (CÁPSULA),,,,,,,,,E83.0,Distúrbios do metabolismo do cobre
,TRIEXIFENIDIL 5 MG (COMPRIMIDO),,,,,,,,,G20,Doença de Parkinson
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.0,Leiomioma submucoso do útero
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.1,Leiomioma intramural do útero
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.2,Leiomioma subseroso do útero
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,E22.8,Outras hiperfunções da hipófise
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.0,Endometriose do útero
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.1,Endometriose do ovário
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.2,Endometriose da trompa de Falópio
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.3,Endometriose do peritônio pélvico
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.4,Endometriose do septo retovaginal e da vagina
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.5,Endometriose do intestino
,"TRIPTORRELINA 3,75 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.8,Outra endometriose
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.0,Leiomioma submucoso do útero
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.1,Leiomioma intramural do útero
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,D25.2,Leiomioma subseroso do útero
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,E22.8,Outras hiperfunções da hipófise
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.0,Endometriose do útero
,"TRIPTORRELINA 11,25 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,N80.1,Endometriose do ovário
,"TRIPTORRELINA 22,5 MG INJETÁVEL (FRASCO-AMPOLA)",,,,,,,,,E22.8,Outras hiperfunções da hipófise
,"UMECLIDINIO 62,5MCG + VILANTEROL 25MCG (PÓ INALANTE)",,,,,,,,,J44.0,Doença pulmonar obstrutiva crônica com infecção respiratória aguda do trato inferior
,"UMECLIDINIO 62,5MCG + VILANTEROL 25MCG (PÓ INALANTE)",,,,,,,,,J44.1,Doença pulmonar obstrutiva crônica com exacerbação aguda não especificada
,"UMECLIDINIO 62,5MCG + VILANTEROL 25MCG (PÓ INALANTE)",,,,,,,,,J44.8,Outras formas especificadas de doença pulmonar obstrutiva crônica
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M05.0,Síndrome de Felty
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M05.1,Doença reumatóide da respiração (J99.0*)
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M05.2,Vasculite reumatóide
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,UPADACITINIBE 15 MG (COMPRIMIDO LIB PROLONGADA),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,"USTEQUINUMABE 45 MG/0,5 ML SOLUÇÃO INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,L40.0,Psoríase vulgar
,"USTEQUINUMABE 45 MG/0,5 ML SOLUÇÃO INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,L40.1,Psoríase pustulosa generalizada
,"USTEQUINUMABE 45 MG/0,5 ML SOLUÇÃO INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,L40.4,Psoríase gutata
,"USTEQUINUMABE 45 MG/0,5 ML SOLUÇÃO INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,L40.8,Outras formas de psoríase
,VEDOLIZUMABE 300 MG INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,VEDOLIZUMABE 300 MG INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,VEDOLIZUMABE 300 MG INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,VEDOLIZUMABE 300 MG INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,K51.5,Mucosa do proctocolito
,VEDOLIZUMABE 300 MG INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,K51.8,Outras colites ulcerativas
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focais
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.5,Síndromes epilépticas especiais
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.6,"Crise de grande mal, não especificada (com ou sem pequeno mal)"
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.7,"Pequeno mal não especificado, sem crises de grande mal"
,VIGABATRINA 500 MG (COMPRIMIDO),,,,,,,,,G40.8,Outras epilepsias
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.0,Esquizofrenia paranóide
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.1,Esquizofrenia hebefrênica
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.2,Esquizofrenia catatônica
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.3,Esquizofrenia indiferenciada
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.4,Depressão pós-esquizofrênica
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.5,Esquizofrenia residual
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.6,Esquizofrenia simples
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F20.8,Outras esquizofrenias
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F25.0,Transtorno esquizoafetivo do tipo maníaco
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F25.1,Transtorno esquizoafetivo do tipo depressivo
,ZIPRASIDONA 40 MG (CÁPSULA),,,,,,,,,F25.2,Transtorno esquizoafetivo do tipo misto
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.0,Esquizofrenia paranóide
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.1,Esquizofrenia hebefrênica
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.2,Esquizofrenia catatônica
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.3,Esquizofrenia indiferenciada
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.4,Depressão pós-esquizofrênica
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.5,Esquizofrenia residual
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.6,Esquizofrenia simples
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F20.8,Outras esquizofrenias
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F25.0,Transtorno esquizoafetivo do tipo maníaco
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F25.1,Transtorno esquizoafetivo do tipo depressivo
,ZIPRASIDONA 80 MG (CÁPSULA),,,,,,,,,F25.2,Transtorno esquizoafetivo do tipo misto
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M05.0,Síndrome de Felty
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M05.2,Vasculite reumatóide
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,Abatacepte 125 mg Injetável (frasco-ampola),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M05.0,Síndrome de Felty
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M05.2,Vasculite reumatóide
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,Abatacepte 250 mg injetável (frasco-ampola),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,Acetazolamida 250 mg (comprimido),,,,,,,,,H40.1,Glaucoma primário de ângulo aberto
,Acetazolamida 250 mg (comprimido),,,,,,,,,H40.2,Glaucoma primário de ângulo fechado
,Acetazolamida 250 mg (comprimido),,,,,,,,,H40.3,Glaucoma secundário a traumatismo ocular
